date,Month,Year,day,Hour,coffee_name,cash_type,card,money
2024-07-27,7,2024,6,12,Espresso,card,ANON-0000-0000-0040,18.12
2024-07-27,7,2024,6,12,Americano with Milk,card,ANON-0000-0000-0059,27.92
2024-07-27,7,2024,6,14,Espresso,card,ANON-0000-0000-0225,18.12
2024-07-27,7,2024,6,14,Latte,card,ANON-0000-0000-0077,32.82
2024-07-27,7,2024,6,17,Cappuccino,card,ANON-0000-0000-0414,32.82
2024-07-27,7,2024,6,17,Cappuccino,card,ANON-0000-0000-0415,32.82
2024-07-27,7,2024,6,17,Americano with Milk,card,ANON-0000-0000-0416,27.92
2024-07-27,7,2024,6,17,Americano with Milk,card,ANON-0000-0000-0416,27.92
2024-07-27,7,2024,6,20,Latte,card,ANON-0000-0000-0009,32.82
2024-07-27,7,2024,6,22,Cappuccino,card,ANON-0000-0000-0417,32.82
2024-07-28,7,2024,0,11,Espresso,card,ANON-0000-0000-0012,18.12
2024-07-28,7,2024,0,14,Americano with Milk,card,ANON-0000-0000-0276,27.92
2024-07-28,7,2024,0,14,Latte,card,ANON-0000-0000-0276,32.82
2024-07-29,7,2024,1,8,Latte,card,ANON-0000-0000-0418,32.82
2024-07-29,7,2024,1,9,Americano,card,ANON-0000-0000-0012,23.02
2024-07-29,7,2024,1,9,Americano with Milk,card,ANON-0000-0000-0097,27.92
2024-07-29,7,2024,1,9,Americano,card,ANON-0000-0000-0003,23.02
2024-07-29,7,2024,1,9,Americano with Milk,card,ANON-0000-0000-0419,27.92
2024-07-29,7,2024,1,9,Cappuccino,card,ANON-0000-0000-0420,32.82
2024-07-29,7,2024,1,10,Hot Chocolate,card,ANON-0000-0000-0421,32.82
2024-07-29,7,2024,1,10,Hot Chocolate,card,ANON-0000-0000-0421,32.82
2024-07-29,7,2024,1,19,Cappuccino,card,ANON-0000-0000-0422,32.82
2024-07-29,7,2024,1,19,Americano,card,ANON-0000-0000-0099,23.02
2024-07-29,7,2024,1,21,Cocoa,card,ANON-0000-0000-0328,32.82
2024-07-30,7,2024,2,7,Americano with Milk,card,ANON-0000-0000-0423,27.92
2024-07-30,7,2024,2,8,Cortado,card,ANON-0000-0000-0424,23.02
2024-07-30,7,2024,2,8,Cappuccino,card,ANON-0000-0000-0425,32.82
2024-07-30,7,2024,2,9,Americano with Milk,card,ANON-0000-0000-0097,27.92
2024-07-30,7,2024,2,10,Cortado,card,ANON-0000-0000-0141,23.02
2024-07-30,7,2024,2,10,Americano with Milk,card,ANON-0000-0000-0276,27.92
2024-07-30,7,2024,2,10,Latte,card,ANON-0000-0000-0250,32.82
2024-07-30,7,2024,2,11,Americano,card,ANON-0000-0000-0426,23.02
2024-07-30,7,2024,2,11,Espresso,card,ANON-0000-0000-0426,18.12
2024-07-30,7,2024,2,11,Americano with Milk,card,ANON-0000-0000-0427,27.92
2024-07-30,7,2024,2,11,Americano with Milk,card,ANON-0000-0000-0428,27.92
2024-07-30,7,2024,2,11,Americano with Milk,card,ANON-0000-0000-0429,27.92
2024-07-30,7,2024,2,11,Americano with Milk,card,ANON-0000-0000-0430,27.92
2024-07-30,7,2024,2,12,Latte,card,ANON-0000-0000-0431,32.82
2024-07-30,7,2024,2,15,Americano with Milk,card,ANON-0000-0000-0432,27.92
2024-07-30,7,2024,2,16,Cortado,card,ANON-0000-0000-0433,23.02
2024-07-30,7,2024,2,16,Americano with Milk,card,ANON-0000-0000-0433,27.92
2024-07-30,7,2024,2,20,Espresso,card,ANON-0000-0000-0434,18.12
2024-07-30,7,2024,2,20,Americano with Milk,card,ANON-0000-0000-0097,27.92
2024-07-30,7,2024,2,20,Americano with Milk,card,ANON-0000-0000-0097,27.92
2024-07-30,7,2024,2,20,Americano with Milk,card,ANON-0000-0000-0347,27.92
2024-07-30,7,2024,2,21,Latte,card,ANON-0000-0000-0435,32.82
2024-07-30,7,2024,2,22,Americano,card,ANON-0000-0000-0436,23.02
2024-07-30,7,2024,2,22,Cappuccino,card,ANON-0000-0000-0436,32.82
2024-07-31,7,2024,3,7,Americano with Milk,card,ANON-0000-0000-0423,27.92
2024-07-31,7,2024,3,8,Americano with Milk,card,ANON-0000-0000-0437,27.92
2024-07-31,7,2024,3,8,Americano with Milk,card,ANON-0000-0000-0437,27.92
2024-07-31,7,2024,3,9,Americano,card,ANON-0000-0000-0388,23.02
2024-07-31,7,2024,3,9,Americano,card,ANON-0000-0000-0388,23.02
2024-07-31,7,2024,3,9,Americano with Milk,card,ANON-0000-0000-0276,27.92
2024-07-31,7,2024,3,13,Cocoa,card,ANON-0000-0000-0384,32.82
2024-07-31,7,2024,3,13,Latte,card,ANON-0000-0000-0384,32.82
2024-07-31,7,2024,3,13,Americano with Milk,card,ANON-0000-0000-0438,27.92
2024-07-31,7,2024,3,17,Cortado,card,ANON-0000-0000-0439,23.02
2024-07-31,7,2024,3,18,Latte,card,ANON-0000-0000-0440,32.82
2024-07-31,7,2024,3,19,Cortado,card,ANON-0000-0000-0441,23.02
2024-07-31,7,2024,3,19,Latte,card,ANON-0000-0000-0009,32.82
2024-07-31,7,2024,3,20,Cocoa,card,ANON-0000-0000-0442,32.82
2024-07-31,7,2024,3,20,Cortado,card,ANON-0000-0000-0443,23.02
2024-07-31,7,2024,3,20,Latte,card,ANON-0000-0000-0443,32.82
2024-07-31,7,2024,3,20,Cappuccino,card,ANON-0000-0000-0153,32.82
2024-07-31,7,2024,3,20,Cortado,card,ANON-0000-0000-0443,23.02
2024-07-31,7,2024,3,20,Americano with Milk,card,ANON-0000-0000-0040,27.92
2024-07-31,7,2024,3,21,Latte,card,ANON-0000-0000-0444,32.82
2024-07-31,7,2024,3,21,Latte,card,ANON-0000-0000-0445,32.82
2024-07-31,7,2024,3,21,Latte,card,ANON-0000-0000-0446,32.82
